timestamp_sec,elapsed_sec,an0_volts,temp_c,an1_volts,intensity_cps
1656105577.87254,0.32035303115844727,0.05340657663843748,28.108724546546043,0.0,0.0
1656105578.002788,0.45060110092163086,0.05338750286106661,28.098685716350847,0.0,0.0
1656105578.152809,0.6006219387054443,0.05338750286106661,28.098685716350847,0.0,0.0
1656105578.280716,0.7285289764404297,0.05338750286106661,28.098685716350847,0.0,0.0
1656105578.409817,0.8576300144195557,0.05336842908369574,28.088646886155654,0.0,0.0
1656105578.552788,1.000601053237915,0.05336842908369574,28.088646886155654,0.0,0.0
1656105578.6807098,1.1285228729248047,0.05336842908369574,28.088646886155654,0.0,0.0
1656105578.80847,1.2562830448150635,0.05334935530632487,28.07860805596046,0.0,0.0
1656105578.952808,1.400620937347412,0.05334935530632487,28.07860805596046,0.0,0.0
1656105579.0808032,1.528616189956665,0.053330281528954,28.068569225765263,0.0,0.0
1656105579.212057,1.6598701477050781,0.053330281528954,28.068569225765263,0.0,0.0
1656105579.360817,1.8086299896240234,0.053330281528954,28.068569225765263,0.0,0.0
1656105579.488808,1.9366209506988525,0.05331120775158313,28.058530395570067,0.0,0.0
1656105579.6171782,2.0649912357330322,0.05331120775158313,28.058530395570067,0.0,0.0
1656105579.760612,2.2084250450134277,0.05331120775158313,28.058530395570067,0.0,0.0
1656105579.8889449,2.3367578983306885,0.05331120775158313,28.058530395570067,0.0,0.0
1656105580.018534,2.4663469791412354,0.053330281528954,28.068569225765263,0.0,0.0
1656105580.1688168,2.6166298389434814,0.05331120775158313,28.058530395570067,0.0,0.0
1656105580.296681,2.7444939613342285,0.05331120775158313,28.058530395570067,0.0,0.0
1656105580.424907,2.8727200031280518,0.05327306019684139,28.03845273517968,0.0,0.0
1656105580.568644,3.0164570808410645,0.05325398641947052,28.028413904984486,0.0,0.0
1656105580.696796,3.144608974456787,0.05325398641947052,28.028413904984486,0.0,0.0
1656105580.826293,3.274106025695801,0.05336842908369574,28.088646886155654,0.0,0.0
1656105580.968703,3.416516065597534,0.05329213397421226,28.048491565374874,0.0,0.0
1656105581.096713,3.5445261001586914,0.05327306019684139,28.03845273517968,0.0,0.0
1656105581.224393,3.672205924987793,0.05325398641947052,28.028413904984486,0.0,0.0
1656105581.3686981,3.8165111541748047,0.05325398641947052,28.028413904984486,0.0,0.0
1656105581.496616,3.9444289207458496,0.05325398641947052,28.028413904984486,0.0,0.0
1656105581.631161,4.078974008560181,0.05325398641947052,28.028413904984486,0.0,0.0
1656105581.776448,4.224261045455933,0.05323491264209965,28.018375074789287,0.0,0.0
1656105581.90469,4.352503061294556,0.053215838864728776,28.008336244594094,0.0,0.0
1656105582.036032,4.483844995498657,0.053215838864728776,28.008336244594094,0.0,0.0
1656105582.1764119,4.624224901199341,0.053215838864728776,28.008336244594094,0.0,0.0
1656105582.304707,4.7525200843811035,0.053215838864728776,28.008336244594094,0.0,0.0
1656105582.433301,4.8811140060424805,0.053215838864728776,28.008336244594094,0.0,0.0
1656105582.576742,5.024554967880249,0.053177691309987035,27.988258584203706,0.0,0.0
1656105582.704824,5.152637004852295,0.053177691309987035,27.988258584203706,0.0,0.0
1656105582.836339,5.284152030944824,0.053177691309987035,27.988258584203706,0.0,0.0
1656105582.984694,5.432507038116455,0.053177691309987035,27.988258584203706,0.0,0.0
1656105583.112892,5.560704946517944,0.053158617532616165,27.97821975400851,0.0,0.0
1656105583.242037,5.689850091934204,0.053158617532616165,27.97821975400851,0.0,0.0
1656105583.392697,5.840510129928589,0.053120469977874424,27.958142093618118,0.0,0.0
1656105583.520683,5.968496084213257,0.053139543755245294,27.968180923813314,0.0,0.0
1656105583.64853,6.096343040466309,0.053120469977874424,27.958142093618118,0.0,0.0
1656105583.800691,6.248503923416138,0.053120469977874424,27.958142093618118,0.0,0.0
1656105583.928693,6.376506090164185,0.05308232242313268,27.93806443322773,0.0,0.0
1656105584.05676,6.504573106765747,0.05310139620050355,27.948103263422926,0.0,0.0
1656105584.192634,6.64044713973999,0.05310139620050355,27.948103263422926,0.0,0.0
1656105584.3206851,6.768498182296753,0.053120469977874424,27.958142093618118,0.0,0.0
1656105584.4496052,6.897418260574341,0.05310139620050355,27.948103263422926,0.0,0.0
1656105584.592329,7.040142059326172,0.05310139620050355,27.948103263422926,0.0,0.0
1656105584.720761,7.168574094772339,0.05308232242313268,27.93806443322773,0.0,0.0
1656105584.8531651,7.300978183746338,0.05306324864576181,27.928025603032538,0.0,0.0
1656105585.000685,7.448498010635376,0.05828946364538033,30.678665076515966,0.0,0.0
1656105585.1286871,7.576500177383423,0.061436636911573965,32.33507205872314,0.0,0.0
1656105585.2592158,7.707028865814209,0.06364919508659495,33.49957636136576,0.0,0.0
1656105585.4007611,7.848574161529541,0.06370641641870756,33.52969285195135,0.0,0.0
1656105585.528693,7.976505994796753,0.06589990081635767,34.68415832439878,0.0,0.0
1656105585.658776,8.106589078903198,0.06876096742198826,36.18998285367803,0.0,0.0
1656105585.808692,8.256505012512207,0.07097352559700923,37.35448715632065,0.0,0.0
1656105585.936697,8.384510040283203,0.07225146868085756,38.02708877939872,0.0,0.0
1656105586.065172,8.512984991073608,0.07434958419165331,39.13136010087017,0.0,0.0
1656105586.208757,8.656569957733154,0.07679102769512473,40.416330365855124,0.0,0.0
1656105586.336712,8.784524917602539,0.07862211032272831,41.38005806459385,0.0,0.0
1656105586.465173,8.912986040115356,0.08045319295033188,42.34378576333257,0.0,0.0
1656105586.608642,9.056455135345459,0.08266575112535286,43.508290065975196,0.0,0.0
1656105586.7366168,9.18442988395691,0.08459220263981078,44.52221191568989,0.0,0.0
1656105586.866703,9.314516067504883,0.08648050659952697,45.5160561050142,0.0,0.0
1656105587.008684,9.456496953964233,0.08863584344243533,46.65044391707123,0.0,0.0
1656105587.13669,9.584502935409546,0.0905432211795224,47.65432693659074,0.0,0.0
1656105587.266508,9.71432113647461,0.09248874647135119,48.678287616500626,0.0,0.0
1656105587.416624,9.864437103271484,0.09477759975585565,49.88294723992403,0.0,0.0
1656105587.544702,9.992515087127686,0.0966849774929427,50.88683025944353,0.0,0.0
1656105587.6725252,10.120338201522827,0.09863050278477149,51.91079093935342,0.0,0.0
1656105587.8168151,10.264628171920776,0.100766765850309,53.03513992121527,0.0,0.0
1656105587.9448352,10.392648220062256,0.10265506981002517,54.02898411053957,0.0,0.0
1656105588.076363,10.524176120758057,0.10456244754711222,55.03286713005907,0.0,0.0
1656105588.216683,10.664495944976807,0.10669871061264974,56.15721611192092,0.0,0.0
1656105588.344587,10.792400121688843,0.10864423590447853,57.1811767918308,0.0,0.0
1656105588.479399,10.927211999893188,0.11051346608682384,58.16498215095992,0.0,0.0
1656105588.624691,11.072504043579102,0.11287861448081178,59.4097970951641,0.0,0.0
1656105588.752383,11.200196027755737,0.11472877088578622,60.38356362409801,0.0,0.0
1656105588.8811169,11.328929901123047,0.11669336995498589,61.4175631342031,0.0,0.0
1656105589.024693,11.472506046295166,0.11881055924315251,62.53187328586974,0.0,0.0
1656105589.152711,11.600523948669434,0.1206988632028687,63.52571747519406,0.0,0.0
1656105589.282099,11.729912042617798,0.12258716716258487,64.51956166451836,0.0,0.0
1656105589.432694,11.880506992340088,0.12493324177920195,65.75433777852734,0.0,0.0
