E_fitted,s_fitted,N_fitted,n0_fitted,E_initial,s_initial,N_initial,n0_initial,temp_K,int_peak1,int_peak2,int_peak3,int_peak4,int_peak5,int_peak6,int_peak7,int_peak8,int_peak9,int_sum,temp_data_K,int_data_cps
,,,,,,,,297.06249352,71.48915205427542,4.174207916384733,0.05885820877117394,5.4027709084919724e-05,9.825354076444129e-08,1.072696201793853e-08,3.3735877986017135e-11,1.730035133751175e-11,,75.72227231617194,297.06249352,46.73075456
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,53.59731441
,,,,,,,,297.06249352,71.48915205427542,4.174207916384733,0.05885820877117394,5.4027709084919724e-05,9.825354076444129e-08,1.072696201793853e-08,3.3735877986017135e-11,1.730035133751175e-11,,75.72227231617194,297.06249352,61.22682536
,,,,,,,,297.13276534,72.01911042294957,4.205469431026392,0.059350589533595184,5.4571475950946254e-05,9.933301445155273e-08,1.0836599430340294e-08,3.411596869030482e-11,1.752758337080283e-11,,76.28398512520675,297.13276534,62.56198978
,,,,,,,,297.10264885,71.79153832667825,4.192044890918056,0.05913909540349895,5.433779761569201e-05,9.886900084513537e-08,1.078948178029454e-08,3.395257315575115e-11,1.7429848210092794e-11,,76.04277676050728,297.10264885,59.89166094
,,,,,,,,297.10264885,71.79153832667825,4.192044890918056,0.05913909540349895,5.433779761569201e-05,9.886900084513537e-08,1.078948178029454e-08,3.395257315575115e-11,1.7429848210092794e-11,,76.04277676050728,297.10264885,56.26764324
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,60.65461204
,,,,,,,,297.09261002,71.71583013414674,4.187578969160726,0.05906875547082373,5.4260116919806694e-05,9.871479099623633e-08,1.0773819352121014e-08,3.3898274735091506e-11,1.7397386697160437e-11,,75.96253222843511,297.09261002,60.46387427
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,53.21583886
,,,,,,,,297.09261002,71.71583013414674,4.187578969160726,0.05906875547082373,5.4260116919806694e-05,9.871479099623633e-08,1.0773819352121014e-08,3.3898274735091506e-11,1.7397386697160437e-11,,75.96253222843511,297.09261002,53.78805219
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,52.26215
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,47.49370565
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,54.55100328
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,47.8751812
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,48.44739452
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,51.30846113
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,48.82887007
,,,,,,,,297.09261002,71.71583013414674,4.187578969160726,0.05906875547082373,5.4260116919806694e-05,9.871479099623633e-08,1.0773819352121014e-08,3.3898274735091506e-11,1.7397386697160437e-11,,75.96253222843511,297.09261002,43.86968795
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,42.15304799
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,48.44739452
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,47.11223011
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,41.77157244
,,,,,,,,297.06249352,71.48915205427542,4.174207916384733,0.05885820877117394,5.4027709084919724e-05,9.825354076444129e-08,1.072696201793853e-08,3.3735877986017135e-11,1.730035133751175e-11,,75.72227231617194,297.06249352,49.78255894
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,55.69542992
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,55.50469215
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,61.41756313
,,,,,,,,297.07253235999997,71.56463710299734,4.178660488241534,0.05892831227257072,5.410507282966206e-05,9.840706135963008e-08,1.0742559507200056e-08,3.3789927298717354e-11,1.733263837744536e-11,,75.80228011778502,297.07253235999997,58.93797208
,,,,,,,,297.08257118999995,71.64019641541992,4.183117502979414,0.05899849445486503,5.418254203673607e-05,9.856081127691885e-08,1.0758178603926613e-08,3.3844059489972604e-11,1.7364983453141785e-11,,75.88236670476645,297.08257118999995,55.69542992
,,,,,,,,297.01229937,71.11283991289137,4.1520116447281055,0.05850886997555894,5.364246906579427e-05,9.748936925937883e-08,1.0649298000053506e-08,3.346687143626372e-11,1.7139783813970356e-11,,75.32341417825337,297.01229937,46.92149233
,,,,,,,,297.95594940999996,78.50622142956276,4.588379765284467,0.0654154266640503,6.134230283663515e-05,1.1285373828606358e-07,1.2203135077382655e-08,3.888524735300114e-11,2.041311172495541e-11,,83.16007808893028,297.95594940999996,51.11772335
,,,,,,,,300.57608409,102.96250692778293,6.035770680803548,0.08884528652523548,8.86304093513759e-05,1.686166029162177e-07,1.7732133698637767e-08,5.869342871479972e-11,3.297347887473424e-11,,109.08721171196147,300.57608409,49.78255894
,,,,,,,,301.90120967999997,117.8720851129057,6.920921936194088,0.10351346436044184,0.00010650164785517935,2.0603557252219403e-07,2.1368099276409775e-08,7.208379754202184e-11,4.1890257706061205e-11,,124.89662724262571,301.90120967999997,58.36575875
,,,,,,,,302.60392779,126.57000518510965,7.43820952543255,0.11218975578186895,0.00011732133623738627,2.2897678570347694e-07,2.3574102349082923e-08,8.032469279201461e-11,4.7519045266660895e-11,,134.120522040339,302.60392779,77.6302739
,,,,,,,,303.14602462,133.68309332864698,7.861726570663832,0.11934625512564478,0.00012637461296497411,2.4832225005551284e-07,2.5422385237608698e-08,8.729032339535942e-11,5.23520362663377e-11,,141.66429280293366,303.14602462,85.83199817
,,,,,,,,304.55146084999996,153.88876433346704,9.067087585464918,0.1399552304302618,0.00015304560674747565,3.060226712369816e-07,3.087883693649929e-08,1.0814440633217906e-10,6.7188637930519e-11,,163.0959605320458,304.55146084999996,97.08552682
,,,,,,,,305.72600398,172.90836598739963,10.204713605688198,0.15970414632019,0.00017936315546770252,3.6386869169810794e-07,3.6277469090713505e-08,1.2915197845550311e-10,8.262120063595874e-11,,183.2729635029214,305.72600398,116.9222553
,,,,,,,,306.61945986999996,188.80856887803805,11.157938287688324,0.17645331004750495,0.00020220887101712304,4.1472055904896154e-07,4.097392945053691e-08,1.4769029566298188e-10,9.659105612604593e-11,,200.14316314058362,306.61945986999996,116.9222553
,,,,,,,,307.58318756999995,207.46712516504732,12.27900160352314,0.1963667653194503,0.00022994460342512505,4.771607467957793e-07,4.6686602879173664e-08,1.705316546639568e-10,1.1420276373694992e-10,,219.94272400262543,307.58318756999995,132.7534905
,,,,,,,,308.70753655,231.38010853059347,13.71959538352069,0.2222692347676424,0.000266876025364646,5.613642199860884e-07,5.4309657305528855e-08,2.0145314886014779e-10,1.3866459548478645e-10,,245.3222406409212,308.70753655,152.9716945
,,,,,,,,309.922235,260.0505529819214,15.452356301564988,0.25384933087839767,0.0003130880399923047,6.682221519338339e-07,6.387111827685341e-08,2.408620677986584e-10,1.7074206116297261e-10,,275.7570724349096,309.922235,179.8657206
,,,,,,,,310.91607919,285.9002905264711,17.01975961276314,0.2827789046796023,0.00035645930500006654,7.69835429848185e-07,7.286478261229942e-08,2.784862342740637e-10,2.0218940867036593e-10,,303.2031863463998,310.91607919,197.6043336
,,,,,,,,311.88984572,313.49576084238663,18.69830608000546,0.31410968565368136,0.0004044519282460588,8.835944049132868e-07,8.28364270769503e-08,3.207568785883813e-10,2.383632413603386e-10,,332.508582026964,311.88984572,230.983444
,,,,,,,,313.17481598999996,353.6446005567047,21.150096045169658,0.3604669062446698,0.00047723619493225206,1.058442560242033e-06,9.799346166996745e-08,3.8599167033279117e-10,2.9572242449569625e-10,,375.1556419014316,313.17481598999996,277.9049363
,,,,,,,,314.16866017999996,387.85950800942635,23.248489420580306,0.4006537054079435,0.0005418940886846649,1.2158387216218573e-06,1.114884486397052e-07,4.449515820099485e-10,3.4896947104671797e-10,,411.50919435762444,314.16866017999996,325.0171664
,,,,,,,,315.17254319999995,425.4564176736772,25.563779656485565,0.44549478028843703,0.0006156013130405485,1.3973568432792926e-06,1.2690241303865898e-07,5.131873018887798e-10,4.120562858426e-10,,451.46630923694875,315.17254319999995,376.5163653
,,,,,,,,316.36716399,474.49318448725194,28.598445323692374,0.5049971258049945,0.0007157309925227851,1.647103529906931e-06,1.4788713958887904e-07,6.074347560148304e-10,5.014654023738567e-10,,503.5973444638414,316.36716399,429.1599908
,,,,,,,,317.4011635,521.0069663523996,31.492555769683943,0.5624496823794994,0.0008147086043408567,1.897136746842748e-06,1.6867517181101547e-07,7.021552630386744e-10,5.936634134103384e-10,,553.062788580175,317.4011635,461.0131991
,,,,,,,,318.40504652,570.0604885535487,34.561169355271254,0.624057489908628,0.0009231383963450188,2.174238993993575e-06,1.914931580428754e-07,8.07500124085242e-10,6.986331533718918e-10,,605.2466409043632,318.40504652,519.9511711
,,,,,,,,319.64986145999995,636.6267187893669,38.75251160105523,0.7092598824027742,0.0010766671094281297,2.5716360605611212e-06,2.2387169948120402e-07,9.591636733507112e-10,8.537120727834908e-10,,676.0895697372549,319.64986145999995,614.9385824
,,,,,,,,320.68386096999996,697.1133121726167,42.58840975697143,0.7882156934687593,0.0012223239239879521,2.953487059044252e-06,2.546564159773104e-07,1.1054582050390437e-09,1.0071991409512222e-09,,740.491163157237,320.68386096999996,664.5304036
,,,,,,,,321.67770515999996,760.0144599082957,46.6053330950718,0.8718196894532698,0.00137980366484645,3.371020197467338e-06,2.8800364254860573e-07,1.2659723760834342e-09,1.1794938966922113e-09,,807.492996157955,321.67770515999996,737.9644465
,,,,,,,,322.92252011,845.8474441786516,52.13316004358866,0.9882886967735941,0.0016042864891166937,3.973658895799676e-06,3.3563951193322425e-07,1.4985250928036582e-09,1.4354855602917113e-09,,898.9705015177353,322.92252011,834.0962844
,,,,,,,,323.89628663999997,918.8156094054485,56.875232599367116,1.0894100568525604,0.0018036048237671303,4.515272255141164e-06,3.7802243626094993e-07,1.7082994538527697e-09,1.6721329996214129e-09,,976.7820605631671,323.89628663999997,903.7155718
,,,,,,,,325.06079093999995,1013.2379346794067,63.07093084210433,1.223074472421137,0.0020728263610529075,5.255458260630949e-06,4.3538327354275964e-07,1.996005506222727e-09,2.0044839648992273e-09,,1077.5340185151354,325.06079093999995,1011.86389
,,,,,,,,326.26545056,1119.639506768682,70.13453348662098,1.3774304809969613,0.0023911899675525886,6.142078203243206e-06,5.033622951832535e-07,2.3419770761486872e-09,2.4146701967069944e-09,,1191.1538685764647,326.26545056,1158.541238
,,,,,,,,327.23921708999995,1212.5154455885097,76.37272876290733,1.5153579494037117,0.0026818729269548957,6.961118472653832e-06,5.655537072186844e-07,2.662712721342219e-09,2.8040174823071456e-09,,1290.406221705887,327.23921708999995,1289.196612
,,,,,,,,328.30333308999997,1321.4081899766534,83.77492148136723,1.6808338706314636,0.0030377162017240613,7.97476692521151e-06,6.418271013837164e-07,3.0609750131099264e-09,3.2982760215909276e-09,,1406.866991667807,328.30333308999997,1435.492485
,,,,,,,,329.45779855999996,1448.7168227199852,92.55296647959274,1.8794322829565695,0.003474201856527462,9.232905468835235e-06,7.355732232611364e-07,3.5570731792306138e-09,3.9288419254068335e-09,,1543.1527056603554,329.45779855999996,1646.448463
,,,,,,,,330.45164274999996,1566.3056706084826,100.78314719935564,2.067800646959495,0.003896944073095672,1.0465288066283083e-05,8.265417435752592e-07,4.044686197604653e-09,4.562954153279725e-09,,1669.1605266993085,330.45164274999996,1801.70901
,,,,,,,,331.45552577,1692.8931380246281,109.77871302559808,2.2759186523627153,0.004373140401637191,1.1868131332459413e-05,9.291950470319545e-07,4.601514121779342e-09,5.302594602148436e-09,,1804.9521556502211,331.45552577,1969.558251
,,,,,,,,332.860962,1883.8076402038214,123.62177014137733,2.600406686053789,0.005133138559180711,1.413553849732293e-05,1.0933787012083768e-06,5.5049758551820194e-09,6.5338105931786575e-09,,2010.0349654107674,332.860962,2126.535439
,,,,,,,,333.85480619,2028.7643416729595,134.36387277267247,2.855480427172861,0.005744326260901259,1.5981585115235202e-05,1.225690577032097e-06,6.243298951937995e-09,7.565333895238398e-09,,2165.9894564201495,333.85480619,2352.941176
,,,,,,,,334.86872803999995,2185.365218575274,146.20383393748676,3.1397058920066168,0.006438480072602225,1.8099984125640965e-05,1.3762263085398077e-06,7.093208457706395e-09,8.77781344747412e-09,,2334.7152163769215,334.86872803999995,2537.956817
,,,,,,,,335.90272755,2354.281487712349,159.2610538551691,3.456670334999825,0.0072277087386256435,2.05338738892187e-05,1.547683975700164e-06,8.072801691893536e-09,1.020520148044259e-08,,2517.006461711092,335.90272755,2705.043107
,,,,,,,,336.87649408,2521.9473182982974,172.5298160952071,3.7823243439193153,0.008053984517145769,2.3108100135021873e-05,1.727500075436051e-06,9.11208576939224e-09,1.1751080088001374e-08,,2698.2675375784047,336.87649408,2933.928435
,,,,,,,,337.8803771,2703.539823226072,187.26560439617154,4.147938108939015,0.008998936572064378,2.6081614571326782e-05,1.933491132447966e-06,1.0316219193111126e-08,1.3578721554815205e-08,,2894.962392706755,337.8803771,3229.762722
,,,,,,,,339.1452697,2944.889083706594,207.47493843063083,4.655711228214088,0.010339329506360321,3.034798423841053e-05,2.2262512733611295e-06,1.204990698840239e-08,1.6271735720396383e-08,,3157.0301052975024,339.1452697,3526.741436
,,,,,,,,340.14915271999996,3146.2063188600464,224.91506442898117,5.09946003649247,0.011535362426108824,3.419795279547914e-05,2.487979888603724e-06,1.361973761817525e-08,1.8766316978525947e-08,,3376.232415406265,340.14915271999996,3694.972152
,,,,,,,,341.21326872,3368.736897457206,244.85707867472826,5.612801048271889,0.012945446406800955,3.878370984765418e-05,2.7970858075108267e-06,1.5495414924828437e-08,2.1809362181312286e-08,,3619.2197642447136,341.21326872,3887.04509
,,,,,,,,342.40788951999997,3629.21978650737,269.15933383371964,6.246460315017028,0.014722260214831124,4.462684068010901e-05,3.187318666609925e-06,1.789348195368768e-08,2.5788591694948832e-08,,3904.640350774163,342.40788951999997,4211.108568
,,,,,,,,343.45192785999996,3865.472379762817,292.1769409804334,6.854359039102375,0.01646163211482382,5.040961526680572e-05,3.5700355182219294e-06,2.0274652830397997e-08,2.9827931144971425e-08,,4164.520195444221,343.45192785999996,4509.994659
,,,,,,,,344.40561672999996,4087.6652371110026,314.7525199754462,7.457522036347796,0.01821869810606122,5.6308098630175076e-05,3.957280966714119e-06,2.2710623059436887e-08,3.404199095531348e-08,,4409.893558143035,344.40561672999996,4759.098192
,,,,,,,,345.68054815999994,4393.041533424298,347.40531076853813,8.341467876344987,0.020845782118131696,6.522317443130701e-05,4.537334672969736e-06,2.6404508310793054e-08,4.0573653022826276e-08,,4748.809227678787,345.68054815999994,5125.12398
,,,,,,,,346.68443118,4639.092984224019,375.2420373991354,9.105306040701453,0.023162160414522185,7.31698635676489e-05,5.049729352894954e-06,2.9708040865944384e-08,4.6544945916407483e-08,,5023.463568120116,346.68443118,5419.050889
,,,,,,,,347.66823653999995,4883.892612316189,404.46127782791854,9.916784357195128,0.025666598513812713,8.184350116725996e-05,5.604613842935182e-06,3.33241575222247e-08,5.320767613836779e-08,,5298.296428634462,347.66823653999995,5638.590066
,,,,,,,,348.93312914,5202.118521197185,445.0353985901686,11.05938135120218,0.029263608828968595,9.443513224481909e-05,6.403015937894024e-06,3.859081153428982e-08,6.312409100811102e-08,,5658.242665687248,348.93312914,5957.122148
,,,,,,,,349.94705099,5458.348650495395,480.15949673783746,12.062703452351542,0.03248542950865135,0.00010583452067261814,7.1194360116710545e-06,4.337427366442004e-08,7.23272918205908e-08,,5950.603449184752,349.94705099,6225.680934
,,,,,,,,350.97101167,5716.45705508482,518.1305082538092,13.161598374865923,0.03607716928898022,0.00011866452691902564,7.919404964823058e-06,4.877366537592224e-08,8.291782296301867e-08,,6247.785365598407,350.97101167,6502.250706
,,,,,,,,352.09536066,5997.076679813289,562.8907930948834,14.475329763165204,0.04045164900558612,0.00013444772698065346,8.895363258715297e-06,5.5436092822448256e-08,9.625298033980946e-08,,6574.483397815122,352.09536066,6828.984512
,,,,,,,,353.10928249999995,6245.692865886382,606.1689714036038,15.763835484606416,0.044821557467448835,0.00015037077933477595,9.871933562153917e-06,6.217771354258589e-08,1.1001852743390468e-07,,6867.6706547469685,353.10928249999995,7095.063706
,,,,,,,,354.10312668999995,6483.452750579388,651.4240510971922,17.129851586626998,0.04953450703101845,0.00016770295003160578,1.0926813341569211e-05,6.953651173825477e-08,1.2532718868002835e-07,,7152.056366594866,354.10312668999995,7350.843061
,,,,,,,,355.28770865999996,6756.665606377793,709.235557765045,18.901863783171517,0.05576281595306131,0.0001908377626474164,1.2323230285573358e-05,7.938877777939772e-08,1.4624127375489654e-07,,7484.858994128585,355.28770865999996,7532.997635
,,,,,,,,356.28155284999997,6975.233311928484,761.1624623839593,20.518680467611414,0.061551048664994355,0.00021255100974999178,1.3623151462320084e-05,8.866336556705238e-08,1.663254443712522e-07,,7756.976232257869,356.28155284999997,7717.441062
,,,,,,,,357.28543586999996,7184.18500717558,816.9527923111357,22.28176842911994,0.06796998728202273,0.0002368483861051918,1.5066922456470155e-05,9.90701893695327e-08,1.8927632861678227e-07,,8023.487790106773,357.28543586999996,7873.083085
,,,,,,,,358.41982368,7403.728095042552,884.2366210757207,24.443210280533663,0.07598171315760027,0.00026746794207544307,1.6871889083987688e-05,1.122232103770927e-07,2.1885343042315998e-07,,8312.484192782871,358.41982368,8190.089265
,,,,,,,,359.43374553,7583.111599384571,948.3683345649563,26.538592117305413,0.08388869893933268,0.0002979776896306461,1.8656150685230236e-05,1.2536716644873535e-07,2.489873167614135e-07,,8558.102731773964,359.43374553,8420.309758
,,,,,,,,360.45770620999997,7746.366202662874,1017.1394924136079,28.82324411997339,0.09265695165498991,0.0003321179805129745,2.063779814219628e-05,1.4011561698132371e-07,2.834235353638846e-07,,8792.421949327427,360.45770620999997,8459.029526
,,,,,,,,361.44151157,7884.822426602152,1087.1656542586707,31.18929031271383,0.10188939335304634,0.00036838523026816406,2.2727487583948393e-05,1.5582504401057585e-07,3.2076584522214376e-07,,9003.279652156196,361.44151157,8535.896849
,,,,,,,,362.44539459,8006.235427907707,1162.7742390538058,33.78864418454943,0.1121994993450959,0.0004092406089875884,2.50645521949906e-05,1.73568761154091e-07,3.636943144529651e-07,,9202.910945487829,362.44539459,8761.348898
,,,,,,,,363.45931643999995,8107.3814061369585,1243.559223631536,36.61705254773651,0.12360519030403971,0.00045483710143398007,2.7653824522863896e-05,1.9342455380879827e-07,4.125955370185866e-07,,9387.681770603482,363.45931643999995,8954.757
,,,,,,,,364.43308296,8183.363505952154,1325.4754741933486,39.53893536941734,0.13558043561774205,0.0005031249020643787,3.0376372396977386e-05,2.1450739408790498e-07,4.654314515831279e-07,,9548.514030131751,364.43308296,9156.748302
,,,,,,,,365.43696597999997,8239.370242679775,1414.514330890827,42.776543057957575,0.14906486882245187,0.0005579644413195974,3.3446474997271264e-05,2.38512895972975e-07,5.26639534899849e-07,,9696.810773673453,365.43696597999997,9300.755322
,,,,,,,,366.52115964999996,8273.965464745757,1516.072189155143,46.54822507010636,0.16504197606381635,0.0006235269655392615,3.708964520935512e-05,2.6729053266631077e-07,6.013587915854935e-07,,9836.75158243233,366.52115964999996,9440.184634
,,,,,,,,367.52504266999995,8281.897366273457,1615.2454766118215,50.31318106025274,0.18126140857358572,0.0006906788549480504,4.079366196344349e-05,2.9684549660689427e-07,6.794892488298953e-07,,9947.638017802958,367.52504266999995,9478.713664
,,,,,,,,368.43857620999995,8269.096871452224,1709.891966167172,53.98259051688224,0.1973147000161723,0.0007576852429267934,4.4464798360298884e-05,3.2640923074243024e-07,7.589372723327958e-07,,10033.169546071678,368.43857620999995,9638.933394
,,,,,,,,369.75366297,8217.814225140839,1853.6672131298794,59.70168503308229,0.22278874617155803,0.0008650246494427888,5.0299677269158915e-05,3.739044079219352e-07,8.890406776389833e-07,,10131.406828637244,369.75366297,9857.137407
,,,,,,,,370.86797312,8145.008632824043,1982.5746414476605,64.9812268108638,0.24676484039981658,0.0009670837451636244,5.580093130753126e-05,4.192025521166063e-07,1.0156989944055653e-06,,10192.812290242542,370.86797312,9964.332036
,,,,,,,,371.72127369,8071.866470849511,2085.7414887167542,69.31254617537364,0.2667446013659028,0.0010528295845510204,6.039160672950663e-05,4.5735464456603836e-07,1.1241520303276038e-06,,10227.188365145701,371.72127369,9980.735485
,,,,,,,,372.93597214,7943.197400103741,2239.3217217013885,75.93999047503678,0.2978252326297922,0.001187371270893998,6.754335494991031e-05,5.173749821622485e-07,1.2977707888769906e-06,,10258.758194242568,372.93597214,10039.29198
,,,,,,,,373.9900493,7809.759673028659,2379.0085768386693,82.16048605437338,0.3275260597719726,0.0013171456657171854,7.438845752310854e-05,5.754327063975002e-07,1.4689091338752686e-06,,10271.257655559935,373.9900493,10133.89792
,,,,,,,,374.9939323,7665.452976980044,2517.5680707684696,88.51892104724313,0.358383826837274,0.0014531167936112938,8.151040137104877e-05,6.364184540480641e-07,1.6517675543007804e-06,,10271.899889537975,374.9939323,10187.68597
,,,,,,,,376.22870839999996,7467.23379420181,2695.309771223285,96.96168944356123,0.400090425555388,0.001638582493139556,9.115124779006976e-05,7.198348884137245e-07,1.9065553934845646e-06,,10259.907077654343,376.22870839999996,10177.76761
,,,,,,,,377.262708,7285.7154028155255,2850.241931840374,104.59608003803324,0.43848327632402095,0.0018108847927597045,0.00010003995195512562,7.975466029244822e-07,2.148354899990276e-06,,10240.993811840903,377.262708,10054.551
,,,,,,,,378.27662979999997,7095.848720540604,3007.407801185436,112.61626460858518,0.4794725636468219,0.001996363650300196,0.00010954312333433647,8.814107713021151e-07,2.4136839552285212e-06,,10216.354368100141,378.27662979999997,10094.79667
,,,,,,,,379.45117289999996,6863.496913174064,3195.713723290866,122.61243149275592,0.5314509607946699,0.002233645636548062,0.00012161212608029967,9.889840954214571e-07,2.760124495252293e-06,,10182.356877925351,379.45117289999996,10266.65141
,,,,,,,,380.4450171,6658.364237978356,3360.02421348165,131.70096013078154,0.5795221164171769,0.002454990862173029,0.00013279030951597435,1.0895949457204683e-06,3.0898311881876704e-06,,10150.671525667805,380.4450171,10349.4316
,,,,,,,,381.4388613,6447.078111113701,3528.606796458808,141.40445162534806,0.6316560412151503,0.002696942248699947,0.00014492952827334908,1.199835188245883e-06,3.456889215476377e-06,,10117.723861767576,381.4388613,10353.05562
,,,,,,,,382.76398689999996,6158.384212720753,3759.463541036484,155.3632478830227,0.7080418847196729,0.0030547164919581676,0.00016274362521286347,1.363302291206607e-06,4.011368871829914e-06,,10073.922266359765,382.76398689999996,10461.0132
,,,,,,,,383.7779088,5934.004462507361,3940.282442277468,166.884239645211,0.7722578887532745,0.0033582479138497814,0.00017774294101900276,1.5023698974719053e-06,4.491853258776791e-06,,10041.94694430387,383.7779088,10416.38056
,,,,,,,,384.78179179999995,5710.386143215269,4122.373897267759,179.05640076040245,0.8411944788836964,0.0036866646570357883,0.00019386653365622728,1.6531980379096146e-06,5.02130901021304e-06,,10012.661522928012,384.78179179999995,10389.86801
,,,,,,,,385.91617959999996,5457.517059476207,4331.155673066949,193.78375439809858,0.9260299609393436,0.004094195026385739,0.0002137369381268793,1.8408313243412295e-06,5.69110025673928e-06,,9983.38683236609,385.91617959999996,10405.88998
,,,,,,,,386.9200626,5234.837344061833,4517.953222751727,207.72996167943313,1.0077402256787076,0.0044899571268708395,0.00023290235155839356,2.0235011607786077e-06,6.354092775481215e-06,,9961.532999955747,386.9200626,10286.2974
,,,,,,,,387.91390679999995,5016.441684264131,4704.121051542311,222.43178681594907,1.095260262425454,0.004917120049640577,0.00025345746057170535,2.2211226195798633e-06,7.082527968728665e-06,,9944.094962765977,387.91390679999995,10239.37591
,,,,,,,,389.11856639999996,4755.714578557301,4930.473614584033,241.5183778958671,1.2109048296621365,0.0054863215422634734,0.0002806572077374409,2.4851282733975114e-06,8.072322857118563e-06,,9928.923253403065,389.11856639999996,10259.40337
,,,,,,,,390.10237179999996,4546.914972888612,5115.061616543188,258.196114936976,1.313743350376735,0.005996702597461218,0.00030487942973245804,2.722446183478389e-06,8.977042237368067e-06,,9921.492761000669,390.10237179999996,10219.34844
,,,,,,,,391.09621599999997,4340.441067864252,5300.482340067438,276.09758171467877,1.4259063213371346,0.006557535005305276,0.000331331898697755,2.983813280215646e-06,9.988565128520925e-06,,9918.45379780699,391.09621599999997,10238.99443
,,,,,,,,392.4213415,4073.0351100165217,5544.681906119869,301.71216587946515,1.589463282190182,0.007382534482586355,0.00036996334520579104,3.3693107576668e-06,1.1507055138707902e-05,,9921.02641267224,392.4213415,10244.33509
,,,,,,,,393.44530219999996,3873.1779100412527,5729.866404194841,322.9535669142888,1.727721396014354,0.00808604865991571,0.0004026686779400084,3.698911914204961e-06,1.2828423830465505e-05,,9927.734107791071,393.44530219999996,10281.14748
