timestamp_sec,elapsed_sec,an0_volts,temp_c,an1_volts,intensity_cps
1656033160.136904,0.3182649612426758,0.04940108339055466,26.00057020555509,0.0074959945067521174,74.95994506752118
1656033160.264833,0.4461939334869385,0.049420157167925534,26.01060903575028,0.007782101167315175,77.82101167315176
1656033160.39318,0.5745408535003662,0.049420157167925534,26.01060903575028,0.008030060273136491,80.30060273136492
1656033160.528883,0.7102439403533936,0.049439230945296404,26.020647865945477,0.008220798046845198,82.20798046845198
1656033160.656777,0.8381378650665283,0.04940108339055466,26.00057020555509,0.00869764248111696,86.97642481116961
1656033160.785304,0.9666650295257568,0.04940108339055466,26.00057020555509,0.009174486915388724,91.74486915388724
1656033160.9294431,1.1108040809631348,0.04938200961318379,25.990531375359893,0.009155413138017853,91.55413138017853
1656033161.056694,1.2380549907684326,0.04940108339055466,26.00057020555509,0.008735790035858702,87.35790035858702
1656033161.185086,1.3664469718933105,0.04940108339055466,26.00057020555509,0.00904097047379263,90.4097047379263
1656033161.344815,1.5261759757995605,0.04940108339055466,26.00057020555509,0.008793011367971313,87.93011367971313
1656033161.472908,1.6542689800262451,0.049420157167925534,26.01060903575028,0.00833524071107042,83.3524071107042
1656033161.601315,1.7826759815216064,0.04940108339055466,26.00057020555509,0.00831616693369955,83.1616693369955
1656033161.744719,1.9260799884796143,0.04940108339055466,26.00057020555509,0.00865949492637522,86.5949492637522
1656033161.872878,2.05423903465271,0.049496452277409016,26.05076435653106,0.00869764248111696,86.97642481116961
1656033162.004204,2.1855649948120117,0.049439230945296404,26.020647865945477,0.007267109178301671,72.6710917830167
1656033162.152761,2.3341219425201416,0.049439230945296404,26.020647865945477,0.006637674525062944,66.37674525062944
1656033162.280941,2.4623019695281982,0.049420157167925534,26.01060903575028,0.007801174944686046,78.01174944686046
1656033162.408864,2.5902249813079834,0.049439230945296404,26.020647865945477,0.008831158922713054,88.31158922713054
1656033162.544886,2.7262470722198486,0.049420157167925534,26.01060903575028,0.009842069123369192,98.42069123369191
1656033162.672807,2.854167938232422,0.049420157167925534,26.01060903575028,0.009899290455481803,98.99290455481803
1656033162.8008451,2.982206106185913,0.049420157167925534,26.01060903575028,0.009288929579613947,92.88929579613946
1656033162.96089,3.1422510147094727,0.049420157167925534,26.01060903575028,0.009079118028534372,90.79118028534371
1656033163.0888221,3.2701830863952637,0.049420157167925534,26.01060903575028,0.009231708247501335,92.31708247501335
1656033163.217816,3.399177074432373,0.04940108339055466,26.00057020555509,0.008812085145342183,88.12085145342184
1656033163.360897,3.5422580242156982,0.04940108339055466,26.00057020555509,0.007877470054169528,78.77470054169528
1656033163.488888,3.6702489852905273,0.04940108339055466,26.00057020555509,0.0077058060578316925,77.05806057831693
1656033163.617047,3.798408031463623,0.04938200961318379,25.990531375359893,0.00829709315632868,82.9709315632868
1656033163.784693,3.9660539627075195,0.04940108339055466,26.00057020555509,0.007839322499427787,78.39322499427787
1656033163.912875,4.094235897064209,0.04938200961318379,25.990531375359893,0.008602273594262608,86.02273594262608
1656033164.0463738,4.227734804153442,0.04936293583581292,25.980492545164697,0.009269855802243076,92.69855802243076
1656033164.20897,4.390331029891968,0.04936293583581292,25.980492545164697,0.009308003356984817,93.08003356984817
1656033164.336758,4.518118858337402,0.04932478828107118,25.960414884774305,0.009212634470130465,92.12634470130465
1656033164.465062,4.646422863006592,0.04932478828107118,25.960414884774305,0.00865949492637522,86.5949492637522
1656033164.600924,4.78228497505188,0.04932478828107118,25.960414884774305,0.008506904707408256,85.06904707408256
1656033164.728714,4.910074949264526,0.04934386205844205,25.9704537149695,0.00942244602121004,94.2244602121004
1656033164.8581362,5.039497137069702,0.04932478828107118,25.960414884774305,0.010185397116044862,101.85397116044862
1656033165.000882,5.1822428703308105,0.04934386205844205,25.9704537149695,0.010681315327687495,106.81315327687496
1656033165.128886,5.31024694442749,0.04934386205844205,25.9704537149695,0.009536888685435263,95.36888685435262
1656033165.2612941,5.442655086517334,0.04932478828107118,25.960414884774305,0.00864042114900435,86.4042114900435
1656033165.40908,5.590440988540649,0.04934386205844205,25.9704537149695,0.007934691386282139,79.3469138628214
1656033165.536688,5.718049049377441,0.048599984740978104,25.578939337356896,0.007743953612573433,77.43953612573434
1656033165.665524,5.8468849658966064,0.052128633554589146,27.436122923467973,0.007743953612573433,77.43953612573434
1656033165.817211,5.998571872711182,0.057011520561532004,30.006063453437896,0.008278019378957809,82.78019378957809
1656033165.945539,6.12689995765686,0.05985351338979172,31.50184915252196,0.008869306477454795,88.69306477454795
1656033166.0734148,6.254775762557983,0.06090257114518959,32.053984813257685,0.009155413138017853,91.55413138017853
1656033166.2249181,6.40627908706665,0.06069275959411002,31.943557681110534,0.008812085145342183,88.12085145342184
1656033166.352907,6.534267902374268,0.063935301747158,33.65015881429369,0.010910200656137941,109.10200656137941
1656033166.48066,6.662020921707153,0.0667200732433051,35.11582802279216,0.012035553521019303,120.35553521019304
1656033166.6247401,6.806101083755493,0.06837949187457085,35.989206249774135,0.01306553749904631,130.6553749904631
1656033166.752924,6.934284925460815,0.06937132829785611,36.51122541992427,0.01445792324711986,144.5792324711986
1656033166.881411,7.062772035598755,0.07202258335240712,37.90662281705638,0.015678644998855573,156.78644998855574
1656033167.032685,7.214046001434326,0.07455939574273289,39.24178723301731,0.01691844052796216,169.1844052796216
1656033167.1606772,7.342038154602051,0.07598992904554817,39.99469949765694,0.019645990691996643,196.45990691996641
1656033167.28996,7.471320867538452,0.07785915922789349,40.97850485678605,0.021858548867017623,218.58548867017623
